YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_DELAY,SCHEDULED_TIME,DISTANCE,ARRIVAL_DELAY,DIVERTED,CANCELLED,AIRLINE_NAME,ORIGIN_AIRPORT_NAME,ORIGIN_CITY,ORIGIN_STATE,DEST_AIRPORT_NAME,DEST_CITY,DEST_STATE,FLIGHT_DATE,SCHED_DEP_HOUR,IS_DELAYED,IS_WEEKEND,SEASON,ROUTE
2015,8,26,3,UA,6403,MIA,ORD,2309,46.0,272.0,1908.0,48.1,0,0,United Air Lines Inc.,Miami International Airport,Miami,FL,Chicago O'Hare International Airport,Chicago,IL,2015-08-26,23,1,0,Verano,MIA-ORD
2015,9,30,3,WN,2817,MCO,LAS,2254,-1.3,178.0,989.0,-6.3,0,0,Southwest Airlines Co.,Orlando International Airport,Orlando,FL,McCarran International Airport,Las Vegas,NV,2015-09-30,22,0,0,Otono,MCO-LAS
2015,5,14,4,AA,1826,SFO,MIA,745,9.8,360.0,2296.0,9.8,0,0,American Airlines Inc.,San Francisco International Airport,San Francisco,CA,Miami International Airport,Miami,FL,2015-05-14,7,0,0,Primavera,SFO-MIA
2015,2,15,7,B6,5589,PHX,MCO,1346,23.8,357.0,2119.0,23.5,0,0,JetBlue Airways,Phoenix Sky Harbor International Airport,Phoenix,AZ,Orlando International Airport,Orlando,FL,2015-02-15,13,1,1,Invierno,PHX-MCO
2015,12,11,5,AS,4146,IAH,LAX,1253,18.6,247.0,1720.0,20.2,0,0,Alaska Airlines Inc.,George Bush Intercontinental Airport,Houston,TX,Los Angeles International Airport,Los Angeles,CA,2015-12-11,12,1,0,Invierno,IAH-LAX
2015,8,20,4,UA,5157,SEA,MCO,1402,-4.5,207.0,1394.0,5.2,0,0,United Air Lines Inc.,Seattle-Tacoma International Airport,Seattle,WA,Orlando International Airport,Orlando,FL,2015-08-20,14,0,0,Verano,SEA-MCO
2015,9,30,3,AA,398,LAX,SEA,1910,44.2,56.0,294.0,40.1,0,0,American Airlines Inc.,Los Angeles International Airport,Los Angeles,CA,Seattle-Tacoma International Airport,Seattle,WA,2015-09-30,19,1,0,Otono,LAX-SEA
2015,4,11,6,UA,413,CLT,IAH,132,15.1,225.0,1289.0,14.3,0,0,United Air Lines Inc.,Charlotte Douglas International Airport,Charlotte,NC,George Bush Intercontinental Airport,Houston,TX,2015-04-11,1,1,1,Primavera,CLT-IAH
2015,2,24,2,UA,3904,DFW,ATL,2359,14.5,338.0,2001.0,14.8,0,0,United Air Lines Inc.,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,2015-02-24,23,0,0,Invierno,DFW-ATL
2015,9,5,6,OO,5669,DFW,BOS,21,18.1,231.0,1596.0,18.5,0,0,Skywest Airlines Inc.,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,Logan International Airport,Boston,MA,2015-09-05,0,1,1,Otono,DFW-BOS
2015,12,5,6,F9,3530,LAS,JFK,1911,21.4,287.0,1903.0,26.0,0,0,Frontier Airlines Inc.,McCarran International Airport,Las Vegas,NV,John F. Kennedy International Airport,New York,NY,2015-12-05,19,1,1,Invierno,LAS-JFK
2015,1,13,2,NK,4968,IAH,SEA,2319,51.4,255.0,1506.0,47.4,0,0,Spirit Air Lines,George Bush Intercontinental Airport,Houston,TX,Seattle-Tacoma International Airport,Seattle,WA,2015-01-13,23,1,0,Invierno,IAH-SEA
2015,7,23,4,UA,6848,ATL,PHX,903,-3.9,153.0,1090.0,-4.0,0,0,United Air Lines Inc.,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,Phoenix Sky Harbor International Airport,Phoenix,AZ,2015-07-23,9,0,0,Verano,ATL-PHX
2015,11,5,4,WN,6861,BOS,CLT,938,7.1,245.0,1583.0,7.0,0,0,Southwest Airlines Co.,Logan International Airport,Boston,MA,Charlotte Douglas International Airport,Charlotte,NC,2015-11-05,9,0,0,Otono,BOS-CLT
2015,8,6,4,UA,6891,MCO,JFK,1150,-11.9,244.0,1513.0,-18.0,0,0,United Air Lines Inc.,Orlando International Airport,Orlando,FL,John F. Kennedy International Airport,New York,NY,2015-08-06,11,0,0,Verano,MCO-JFK
2015,10,6,2,AA,6183,SEA,MIA,921,29.7,384.0,2517.0,32.0,0,0,American Airlines Inc.,Seattle-Tacoma International Airport,Seattle,WA,Miami International Airport,Miami,FL,2015-10-06,9,1,0,Otono,SEA-MIA
2015,11,9,1,UA,3065,CLT,MIA,106,-4.5,225.0,1759.0,1.8,0,0,United Air Lines Inc.,Charlotte Douglas International Airport,Charlotte,NC,Miami International Airport,Miami,FL,2015-11-09,1,0,0,Otono,CLT-MIA
2015,11,11,3,AA,2177,ATL,SFO,459,28.0,140.0,955.0,19.2,0,0,American Airlines Inc.,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,San Francisco International Airport,San Francisco,CA,2015-11-11,4,1,0,Otono,ATL-SFO
2015,11,8,7,UA,6560,CLT,LAX,2345,34.7,146.0,898.0,27.7,0,0,United Air Lines Inc.,Charlotte Douglas International Airport,Charlotte,NC,Los Angeles International Airport,Los Angeles,CA,2015-11-08,23,1,1,Otono,CLT-LAX
2015,11,18,3,WN,3382,MCO,LAX,1904,13.5,200.0,1198.0,15.4,0,0,Southwest Airlines Co.,Orlando International Airport,Orlando,FL,Los Angeles International Airport,Los Angeles,CA,2015-11-18,19,0,0,Otono,MCO-LAX
2015,10,18,7,AA,6911,PHX,MIA,1539,13.2,218.0,1604.0,9.8,0,0,American Airlines Inc.,Phoenix Sky Harbor International Airport,Phoenix,AZ,Miami International Airport,Miami,FL,2015-10-18,15,0,1,Otono,PHX-MIA
2015,8,13,4,DL,473,MIA,ORD,2032,17.7,397.0,2488.0,17.1,0,0,Delta Air Lines Inc.,Miami International Airport,Miami,FL,Chicago O'Hare International Airport,Chicago,IL,2015-08-13,20,1,0,Verano,MIA-ORD
2015,12,13,7,F9,4914,ORD,MIA,337,14.5,232.0,1702.0,19.0,0,0,Frontier Airlines Inc.,Chicago O'Hare International Airport,Chicago,IL,Miami International Airport,Miami,FL,2015-12-13,3,0,1,Invierno,ORD-MIA
2015,11,27,5,UA,4841,LAX,MCO,1703,3.2,429.0,2688.0,5.8,0,0,United Air Lines Inc.,Los Angeles International Airport,Los Angeles,CA,Orlando International Airport,Orlando,FL,2015-11-27,17,0,0,Otono,LAX-MCO
2015,3,24,2,HA,1156,JFK,LAS,754,-10.3,137.0,844.0,-8.7,0,0,Hawaiian Airlines Inc.,John F. Kennedy International Airport,New York,NY,McCarran International Airport,Las Vegas,NV,2015-03-24,7,0,0,Primavera,JFK-LAS
2015,2,23,1,AA,4339,MIA,BOS,51,17.2,198.0,1238.0,14.4,0,0,American Airlines Inc.,Miami International Airport,Miami,FL,Logan International Airport,Boston,MA,2015-02-23,0,1,0,Invierno,MIA-BOS
2015,3,7,6,UA,1599,DFW,MIA,2030,-1.3,167.0,890.0,8.4,0,0,United Air Lines Inc.,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,Miami International Airport,Miami,FL,2015-03-07,20,0,1,Primavera,DFW-MIA
2015,12,22,2,UA,3747,CLT,MCO,1427,19.9,233.0,1547.0,15.5,0,0,United Air Lines Inc.,Charlotte Douglas International Airport,Charlotte,NC,Orlando International Airport,Orlando,FL,2015-12-22,14,1,0,Invierno,CLT-MCO
2015,12,21,1,B6,3868,JFK,ATL,1154,-0.0,137.0,704.0,1.1,0,0,JetBlue Airways,John F. Kennedy International Airport,New York,NY,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,2015-12-21,11,0,0,Invierno,JFK-ATL
2015,9,2,3,UA,1813,PHX,DEN,740,-11.9,348.0,2411.0,-17.2,0,0,United Air Lines Inc.,Phoenix Sky Harbor International Airport,Phoenix,AZ,Denver International Airport,Denver,CO,2015-09-02,7,0,0,Otono,PHX-DEN
2015,7,20,1,AS,4848,DFW,IAH,1656,17.6,245.0,1579.0,20.9,0,0,Alaska Airlines Inc.,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,George Bush Intercontinental Airport,Houston,TX,2015-07-20,16,1,0,Verano,DFW-IAH
2015,5,19,2,UA,1487,IAH,MIA,343,3.4,166.0,1020.0,-0.2,0,0,United Air Lines Inc.,George Bush Intercontinental Airport,Houston,TX,Miami International Airport,Miami,FL,2015-05-19,3,0,0,Primavera,IAH-MIA
2015,8,29,6,NK,4201,DFW,PHX,1923,21.4,213.0,1250.0,10.8,0,0,Spirit Air Lines,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,Phoenix Sky Harbor International Airport,Phoenix,AZ,2015-08-29,19,1,1,Verano,DFW-PHX
2015,4,5,7,B6,224,ORD,SEA,1234,3.9,211.0,1550.0,-1.8,0,0,JetBlue Airways,Chicago O'Hare International Airport,Chicago,IL,Seattle-Tacoma International Airport,Seattle,WA,2015-04-05,12,0,1,Primavera,ORD-SEA
2015,1,23,5,NK,4313,BOS,SFO,1139,32.3,363.0,2483.0,42.6,0,0,Spirit Air Lines,Logan International Airport,Boston,MA,San Francisco International Airport,San Francisco,CA,2015-01-23,11,1,0,Invierno,BOS-SFO
2015,10,28,3,F9,299,SFO,LAX,1450,9.3,202.0,1421.0,9.0,0,0,Frontier Airlines Inc.,San Francisco International Airport,San Francisco,CA,Los Angeles International Airport,Los Angeles,CA,2015-10-28,14,0,0,Otono,SFO-LAX
2015,9,24,4,UA,3824,DFW,ATL,1954,11.4,161.0,1200.0,17.0,0,0,United Air Lines Inc.,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,2015-09-24,19,0,0,Otono,DFW-ATL
2015,2,3,2,F9,4440,PHX,MIA,111,4.2,200.0,1486.0,8.3,0,0,Frontier Airlines Inc.,Phoenix Sky Harbor International Airport,Phoenix,AZ,Miami International Airport,Miami,FL,2015-02-03,1,0,0,Invierno,PHX-MIA
2015,4,20,1,AS,1452,CLT,LAS,2055,29.6,243.0,1725.0,27.2,0,0,Alaska Airlines Inc.,Charlotte Douglas International Airport,Charlotte,NC,McCarran International Airport,Las Vegas,NV,2015-04-20,20,1,0,Primavera,CLT-LAS
2015,4,15,3,F9,3536,IAH,PHX,34,-4.3,354.0,2598.0,-0.4,0,0,Frontier Airlines Inc.,George Bush Intercontinental Airport,Houston,TX,Phoenix Sky Harbor International Airport,Phoenix,AZ,2015-04-15,0,0,0,Primavera,IAH-PHX
2015,4,30,4,HA,2942,LAX,SEA,112,16.2,371.0,2583.0,28.5,0,0,Hawaiian Airlines Inc.,Los Angeles International Airport,Los Angeles,CA,Seattle-Tacoma International Airport,Seattle,WA,2015-04-30,1,1,0,Primavera,LAX-SEA
2015,8,16,7,AA,2909,LAX,MIA,345,14.2,128.0,752.0,18.6,0,0,American Airlines Inc.,Los Angeles International Airport,Los Angeles,CA,Miami International Airport,Miami,FL,2015-08-16,3,0,1,Verano,LAX-MIA
2015,11,1,7,B6,1316,DFW,LAX,639,-1.1,303.0,2119.0,1.1,0,0,JetBlue Airways,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,Los Angeles International Airport,Los Angeles,CA,2015-11-01,6,0,1,Otono,DFW-LAX
2015,1,26,1,AS,716,ATL,ORD,803,6.1,142.0,756.0,6.9,0,0,Alaska Airlines Inc.,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,Chicago O'Hare International Airport,Chicago,IL,2015-01-26,8,0,0,Invierno,ATL-ORD
2015,7,25,6,UA,2370,SFO,DFW,1627,20.0,188.0,1156.0,15.5,0,0,United Air Lines Inc.,San Francisco International Airport,San Francisco,CA,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,2015-07-25,16,1,1,Verano,SFO-DFW
2015,1,18,7,UA,4397,DEN,SEA,1204,-14.9,169.0,979.0,-10.3,0,0,United Air Lines Inc.,Denver International Airport,Denver,CO,Seattle-Tacoma International Airport,Seattle,WA,2015-01-18,12,0,1,Invierno,DEN-SEA
2015,8,13,4,AS,6142,JFK,IAH,107,24.2,178.0,1271.0,27.5,0,0,Alaska Airlines Inc.,John F. Kennedy International Airport,New York,NY,George Bush Intercontinental Airport,Houston,TX,2015-08-13,1,1,0,Verano,JFK-IAH
2015,4,8,3,AA,1178,DFW,SEA,1042,13.7,246.0,1633.0,13.5,0,0,American Airlines Inc.,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,Seattle-Tacoma International Airport,Seattle,WA,2015-04-08,10,0,0,Primavera,DFW-SEA
2015,7,1,3,AS,2447,JFK,DEN,419,22.1,329.0,2198.0,17.9,0,0,Alaska Airlines Inc.,John F. Kennedy International Airport,New York,NY,Denver International Airport,Denver,CO,2015-07-01,4,1,0,Verano,JFK-DEN
2015,11,21,6,WN,622,JFK,PHX,1629,-1.7,100.0,662.0,-0.4,0,0,Southwest Airlines Co.,John F. Kennedy International Airport,New York,NY,Phoenix Sky Harbor International Airport,Phoenix,AZ,2015-11-21,16,0,1,Otono,JFK-PHX
2015,2,25,3,F9,4702,DFW,SFO,1907,13.3,63.0,250.0,8.2,0,0,Frontier Airlines Inc.,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,San Francisco International Airport,San Francisco,CA,2015-02-25,19,0,0,Invierno,DFW-SFO
2015,11,19,4,F9,4023,DFW,PHX,629,3.8,116.0,576.0,11.4,0,0,Frontier Airlines Inc.,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,Phoenix Sky Harbor International Airport,Phoenix,AZ,2015-11-19,6,0,0,Otono,DFW-PHX
2015,7,4,6,UA,1935,DFW,CLT,314,9.8,84.0,415.0,3.6,0,0,United Air Lines Inc.,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,Charlotte Douglas International Airport,Charlotte,NC,2015-07-04,3,0,1,Verano,DFW-CLT
2015,4,12,7,B6,6441,DFW,LAX,1532,-3.7,296.0,2262.0,-9.6,0,0,JetBlue Airways,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,Los Angeles International Airport,Los Angeles,CA,2015-04-12,15,0,1,Primavera,DFW-LAX
2015,10,10,6,UA,5766,ORD,MIA,1332,-4.8,299.0,2375.0,0.4,0,0,United Air Lines Inc.,Chicago O'Hare International Airport,Chicago,IL,Miami International Airport,Miami,FL,2015-10-10,13,0,1,Otono,ORD-MIA
2015,4,2,4,UA,5358,PHX,LAS,235,0.1,414.0,2621.0,2.3,0,0,United Air Lines Inc.,Phoenix Sky Harbor International Airport,Phoenix,AZ,McCarran International Airport,Las Vegas,NV,2015-04-02,2,0,0,Primavera,PHX-LAS
2015,12,26,6,B6,6794,ATL,SEA,225,-16.0,379.0,2394.0,-16.5,0,0,JetBlue Airways,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,Seattle-Tacoma International Airport,Seattle,WA,2015-12-26,2,0,1,Invierno,ATL-SEA
2015,3,11,3,UA,1938,DEN,ORD,1338,-5.4,63.0,333.0,-5.3,0,0,United Air Lines Inc.,Denver International Airport,Denver,CO,Chicago O'Hare International Airport,Chicago,IL,2015-03-11,13,0,0,Primavera,DEN-ORD
2015,9,29,2,UA,2142,SFO,IAH,316,28.9,311.0,1952.0,29.8,0,0,United Air Lines Inc.,San Francisco International Airport,San Francisco,CA,George Bush Intercontinental Airport,Houston,TX,2015-09-29,3,1,0,Otono,SFO-IAH
2015,7,19,7,OO,5139,ATL,SFO,2320,64.7,79.0,356.0,71.1,0,0,Skywest Airlines Inc.,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,San Francisco International Airport,San Francisco,CA,2015-07-19,23,1,1,Verano,ATL-SFO
2015,4,5,7,AA,5235,JFK,MIA,149,-3.6,274.0,1969.0,-8.8,0,0,American Airlines Inc.,John F. Kennedy International Airport,New York,NY,Miami International Airport,Miami,FL,2015-04-05,1,0,1,Primavera,JFK-MIA
2015,12,14,1,AA,4953,MIA,SEA,622,15.3,341.0,2196.0,15.9,0,0,American Airlines Inc.,Miami International Airport,Miami,FL,Seattle-Tacoma International Airport,Seattle,WA,2015-12-14,6,1,0,Invierno,MIA-SEA
2015,6,15,1,UA,4585,IAH,LAS,2156,18.7,68.0,431.0,19.2,0,0,United Air Lines Inc.,George Bush Intercontinental Airport,Houston,TX,McCarran International Airport,Las Vegas,NV,2015-06-15,21,1,0,Verano,IAH-LAS
2015,3,6,5,UA,1424,IAH,SEA,2238,20.4,254.0,1940.0,27.1,0,0,United Air Lines Inc.,George Bush Intercontinental Airport,Houston,TX,Seattle-Tacoma International Airport,Seattle,WA,2015-03-06,22,1,0,Primavera,IAH-SEA
2015,8,15,6,AA,3198,PHX,DEN,1335,17.6,153.0,937.0,15.3,0,0,American Airlines Inc.,Phoenix Sky Harbor International Airport,Phoenix,AZ,Denver International Airport,Denver,CO,2015-08-15,13,1,1,Verano,PHX-DEN
2015,10,17,6,B6,2302,IAH,MCO,240,11.8,207.0,1417.0,12.3,0,0,JetBlue Airways,George Bush Intercontinental Airport,Houston,TX,Orlando International Airport,Orlando,FL,2015-10-17,2,0,1,Otono,IAH-MCO
2015,3,17,2,HA,2069,PHX,ORD,1410,-8.4,318.0,2357.0,6.1,0,0,Hawaiian Airlines Inc.,Phoenix Sky Harbor International Airport,Phoenix,AZ,Chicago O'Hare International Airport,Chicago,IL,2015-03-17,14,0,0,Primavera,PHX-ORD
2015,1,1,4,AS,2019,PHX,ORD,223,-1.6,361.0,2472.0,-6.0,0,0,Alaska Airlines Inc.,Phoenix Sky Harbor International Airport,Phoenix,AZ,Chicago O'Hare International Airport,Chicago,IL,2015-01-01,2,0,0,Invierno,PHX-ORD
2015,3,22,7,UA,6887,PHX,ATL,2300,32.4,358.0,2152.0,30.4,0,0,United Air Lines Inc.,Phoenix Sky Harbor International Airport,Phoenix,AZ,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,2015-03-22,23,1,1,Primavera,PHX-ATL
2015,3,25,3,DL,4365,JFK,DFW,1132,1.3,206.0,1444.0,2.1,0,0,Delta Air Lines Inc.,John F. Kennedy International Airport,New York,NY,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,2015-03-25,11,0,0,Primavera,JFK-DFW
2015,7,1,3,AS,4238,IAH,PHX,1607,33.5,192.0,1503.0,36.2,0,0,Alaska Airlines Inc.,George Bush Intercontinental Airport,Houston,TX,Phoenix Sky Harbor International Airport,Phoenix,AZ,2015-07-01,16,1,0,Verano,IAH-PHX
2015,4,25,6,UA,5182,ORD,LAS,1942,16.7,415.0,2486.0,21.5,0,0,United Air Lines Inc.,Chicago O'Hare International Airport,Chicago,IL,McCarran International Airport,Las Vegas,NV,2015-04-25,19,1,1,Primavera,ORD-LAS
2015,8,13,4,AA,5773,SEA,BOS,1230,20.0,113.0,836.0,17.8,0,0,American Airlines Inc.,Seattle-Tacoma International Airport,Seattle,WA,Logan International Airport,Boston,MA,2015-08-13,12,1,0,Verano,SEA-BOS
2015,9,5,6,B6,708,LAS,BOS,1228,-6.4,137.0,675.0,-19.4,0,0,JetBlue Airways,McCarran International Airport,Las Vegas,NV,Logan International Airport,Boston,MA,2015-09-05,12,0,1,Otono,LAS-BOS
2015,1,2,5,HA,5410,ATL,IAH,2219,16.0,283.0,1836.0,19.1,0,0,Hawaiian Airlines Inc.,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,George Bush Intercontinental Airport,Houston,TX,2015-01-02,22,1,0,Invierno,ATL-IAH
2015,8,6,4,AA,6428,LAX,IAH,109,5.3,170.0,1319.0,3.4,0,0,American Airlines Inc.,Los Angeles International Airport,Los Angeles,CA,George Bush Intercontinental Airport,Houston,TX,2015-08-06,1,0,0,Verano,LAX-IAH
2015,6,9,2,B6,2698,PHX,CLT,756,0.7,182.0,1148.0,3.4,0,0,JetBlue Airways,Phoenix Sky Harbor International Airport,Phoenix,AZ,Charlotte Douglas International Airport,Charlotte,NC,2015-06-09,7,0,0,Verano,PHX-CLT
2015,7,31,5,AS,4652,DEN,LAS,2104,37.5,167.0,1074.0,32.9,0,0,Alaska Airlines Inc.,Denver International Airport,Denver,CO,McCarran International Airport,Las Vegas,NV,2015-07-31,21,1,0,Verano,DEN-LAS
2015,1,7,3,AS,6203,MCO,IAH,1846,40.6,47.0,177.0,44.8,0,0,Alaska Airlines Inc.,Orlando International Airport,Orlando,FL,George Bush Intercontinental Airport,Houston,TX,2015-01-07,18,1,0,Invierno,MCO-IAH
2015,7,1,3,AA,1309,JFK,IAH,1432,60.3,184.0,1117.0,55.3,0,0,American Airlines Inc.,John F. Kennedy International Airport,New York,NY,George Bush Intercontinental Airport,Houston,TX,2015-07-01,14,1,0,Verano,JFK-IAH
2015,2,23,1,UA,1567,DFW,LAS,828,-13.1,225.0,1614.0,-5.2,0,0,United Air Lines Inc.,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,McCarran International Airport,Las Vegas,NV,2015-02-23,8,0,0,Invierno,DFW-LAS
2015,3,7,6,NK,2206,DEN,ORD,1500,27.8,338.0,2552.0,15.4,0,0,Spirit Air Lines,Denver International Airport,Denver,CO,Chicago O'Hare International Airport,Chicago,IL,2015-03-07,15,1,1,Primavera,DEN-ORD
2015,4,10,5,AA,1131,ORD,IAH,525,4.7,123.0,803.0,9.9,0,0,American Airlines Inc.,Chicago O'Hare International Airport,Chicago,IL,George Bush Intercontinental Airport,Houston,TX,2015-04-10,5,0,0,Primavera,ORD-IAH
2015,11,22,7,DL,3381,DEN,DFW,1208,-14.5,269.0,1776.0,-18.7,0,0,Delta Air Lines Inc.,Denver International Airport,Denver,CO,Dallas/Fort Worth International Airport,Dallas-Fort Worth,TX,2015-11-22,12,0,1,Otono,DEN-DFW
2015,3,26,4,B6,1650,SEA,PHX,403,-18.2,35.0,180.0,-22.2,0,0,JetBlue Airways,Seattle-Tacoma International Airport,Seattle,WA,Phoenix Sky Harbor International Airport,Phoenix,AZ,2015-03-26,4,0,0,Primavera,SEA-PHX
2015,8,31,1,NK,2685,SFO,MIA,213,2.0,379.0,2558.0,3.6,0,0,Spirit Air Lines,San Francisco International Airport,San Francisco,CA,Miami International Airport,Miami,FL,2015-08-31,2,0,0,Verano,SFO-MIA
2015,4,25,6,AS,2570,DEN,MIA,1550,15.7,272.0,1865.0,23.1,0,0,Alaska Airlines Inc.,Denver International Airport,Denver,CO,Miami International Airport,Miami,FL,2015-04-25,15,1,1,Primavera,DEN-MIA
2015,6,19,5,UA,816,JFK,IAH,1949,50.2,133.0,744.0,49.9,0,0,United Air Lines Inc.,John F. Kennedy International Airport,New York,NY,George Bush Intercontinental Airport,Houston,TX,2015-06-19,19,1,0,Verano,JFK-IAH
2015,5,19,2,DL,5565,MCO,SFO,515,-2.6,200.0,1466.0,-6.6,0,0,Delta Air Lines Inc.,Orlando International Airport,Orlando,FL,San Francisco International Airport,San Francisco,CA,2015-05-19,5,0,0,Primavera,MCO-SFO
2015,3,11,3,F9,2950,SEA,ORD,811,-15.8,145.0,1130.0,-12.3,0,0,Frontier Airlines Inc.,Seattle-Tacoma International Airport,Seattle,WA,Chicago O'Hare International Airport,Chicago,IL,2015-03-11,8,0,0,Primavera,SEA-ORD
2015,6,22,1,UA,3190,CLT,LAS,1918,11.6,228.0,1540.0,13.8,0,0,United Air Lines Inc.,Charlotte Douglas International Airport,Charlotte,NC,McCarran International Airport,Las Vegas,NV,2015-06-22,19,0,0,Verano,CLT-LAS
2015,2,13,5,OO,6334,JFK,LAS,1846,9.7,386.0,2447.0,9.0,0,0,Skywest Airlines Inc.,John F. Kennedy International Airport,New York,NY,McCarran International Airport,Las Vegas,NV,2015-02-13,18,0,0,Invierno,JFK-LAS
2015,4,1,3,DL,5367,JFK,SEA,954,-6.1,47.0,254.0,-8.6,0,0,Delta Air Lines Inc.,John F. Kennedy International Airport,New York,NY,Seattle-Tacoma International Airport,Seattle,WA,2015-04-01,9,0,0,Primavera,JFK-SEA
2015,1,26,1,HA,3980,MIA,IAH,1055,6.8,315.0,2117.0,8.1,0,0,Hawaiian Airlines Inc.,Miami International Airport,Miami,FL,George Bush Intercontinental Airport,Houston,TX,2015-01-26,10,0,0,Invierno,MIA-IAH
2015,12,4,5,AS,6975,SFO,DEN,1747,24.9,203.0,1294.0,29.5,0,0,Alaska Airlines Inc.,San Francisco International Airport,San Francisco,CA,Denver International Airport,Denver,CO,2015-12-04,17,1,0,Invierno,SFO-DEN
2015,10,17,6,B6,4755,BOS,JFK,342,-0.8,350.0,2609.0,-3.1,0,0,JetBlue Airways,Logan International Airport,Boston,MA,John F. Kennedy International Airport,New York,NY,2015-10-17,3,0,1,Otono,BOS-JFK
2015,11,25,3,HA,2847,SEA,PHX,2214,24.4,201.0,1232.0,16.7,0,0,Hawaiian Airlines Inc.,Seattle-Tacoma International Airport,Seattle,WA,Phoenix Sky Harbor International Airport,Phoenix,AZ,2015-11-25,22,1,0,Otono,SEA-PHX
2015,7,21,2,AA,4084,IAH,ORD,630,47.2,42.0,153.0,41.3,0,0,American Airlines Inc.,George Bush Intercontinental Airport,Houston,TX,Chicago O'Hare International Airport,Chicago,IL,2015-07-21,6,1,0,Verano,IAH-ORD
2015,1,14,3,AA,5068,MCO,PHX,618,13.5,209.0,1524.0,2.3,0,0,American Airlines Inc.,Orlando International Airport,Orlando,FL,Phoenix Sky Harbor International Airport,Phoenix,AZ,2015-01-14,6,0,0,Invierno,MCO-PHX
2015,9,9,3,DL,2909,ATL,DEN,334,13.5,231.0,1717.0,16.4,0,0,Delta Air Lines Inc.,Hartsfield-Jackson Atlanta International Airport,Atlanta,GA,Denver International Airport,Denver,CO,2015-09-09,3,0,0,Otono,ATL-DEN
2015,7,5,7,DL,2809,LAS,BOS,1941,21.3,321.0,2220.0,18.4,0,0,Delta Air Lines Inc.,McCarran International Airport,Las Vegas,NV,Logan International Airport,Boston,MA,2015-07-05,19,1,1,Verano,LAS-BOS
2015,9,24,4,DL,1027,DEN,SFO,52,-5.4,291.0,1760.0,-6.7,0,0,Delta Air Lines Inc.,Denver International Airport,Denver,CO,San Francisco International Airport,San Francisco,CA,2015-09-24,0,0,0,Otono,DEN-SFO
2015,5,2,6,AS,456,LAS,BOS,216,6.2,312.0,2098.0,8.1,0,0,Alaska Airlines Inc.,McCarran International Airport,Las Vegas,NV,Logan International Airport,Boston,MA,2015-05-02,2,0,1,Primavera,LAS-BOS
2015,8,5,3,DL,6748,CLT,BOS,1011,11.5,201.0,1468.0,-3.2,0,0,Delta Air Lines Inc.,Charlotte Douglas International Airport,Charlotte,NC,Logan International Airport,Boston,MA,2015-08-05,10,0,0,Verano,CLT-BOS
2015,2,9,1,DL,1351,PHX,ORD,1659,24.4,36.0,195.0,31.1,0,0,Delta Air Lines Inc.,Phoenix Sky Harbor International Airport,Phoenix,AZ,Chicago O'Hare International Airport,Chicago,IL,2015-02-09,16,1,0,Invierno,PHX-ORD
2015,5,22,5,AS,646,ORD,SEA,1448,13.5,189.0,1442.0,7.9,0,0,Alaska Airlines Inc.,Chicago O'Hare International Airport,Chicago,IL,Seattle-Tacoma International Airport,Seattle,WA,2015-05-22,14,0,0,Primavera,ORD-SEA
2015,1,1,4,B6,3786,LAS,PHX,1807,8.0,83.0,394.0,7.2,0,0,JetBlue Airways,McCarran International Airport,Las Vegas,NV,Phoenix Sky Harbor International Airport,Phoenix,AZ,2015-01-01,18,0,0,Invierno,LAS-PHX
