MONTH,DAY_OF_WEEK,AIRLINE,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_DELAY,DISTANCE,IS_DELAYED,SCHED_DEP_HOUR,IS_WEEKEND,SEASON,ROUTE
12,2,AA,LAS,ATL,1250,20.7,1305,1,12,0,Invierno,LAS-ATL
8,7,AA,MCO,ORD,845,26.7,347,1,8,1,Verano,MCO-ORD
5,6,NK,MCO,DEN,2304,22.3,774,1,23,1,Primavera,MCO-DEN
10,3,NK,PHX,JFK,722,21.0,1107,1,7,0,Otono,PHX-JFK
7,4,F9,MIA,CLT,2105,32.8,762,1,21,0,Verano,MIA-CLT
4,1,UA,DFW,ATL,1612,15.5,1853,1,16,0,Primavera,DFW-ATL
6,7,DL,ORD,MIA,41,17.9,1496,1,0,1,Verano,ORD-MIA
11,4,WN,SFO,LAS,1623,-9.9,1857,0,16,0,Otono,SFO-LAS
1,2,WN,MCO,LAS,1850,-7.9,926,0,18,0,Invierno,MCO-LAS
9,2,OO,SFO,ORD,1832,36.7,1039,1,18,0,Otono,SFO-ORD
10,5,DL,ORD,IAH,2028,-2.8,1860,0,20,0,Otono,ORD-IAH
7,3,AS,BOS,ORD,1214,9.5,2648,0,12,0,Verano,BOS-ORD
9,2,F9,ORD,SEA,253,-5.6,907,0,2,0,Otono,ORD-SEA
1,7,UA,PHX,BOS,2005,20.0,1893,1,20,1,Invierno,PHX-BOS
1,6,WN,ATL,ORD,242,-13.3,1807,0,2,1,Invierno,ATL-ORD
12,7,AA,LAS,CLT,1908,41.9,2517,1,19,1,Invierno,LAS-CLT
8,7,UA,LAX,BOS,1021,0.2,2660,0,10,1,Verano,LAX-BOS
12,1,AA,JFK,CLT,1307,28.1,654,1,13,0,Invierno,JFK-CLT
9,6,UA,DEN,ATL,1939,15.5,635,1,19,1,Otono,DEN-ATL
9,2,HA,DEN,MIA,745,-15.3,576,0,7,0,Otono,DEN-MIA
10,3,AA,MCO,DFW,2159,27.9,173,1,21,0,Otono,MCO-DFW
4,5,UA,DFW,ORD,1451,-7.3,419,0,14,0,Primavera,DFW-ORD
3,3,B6,ORD,IAH,1150,-11.4,398,0,11,0,Primavera,ORD-IAH
11,6,F9,LAS,CLT,443,6.9,2666,0,4,1,Otono,LAS-CLT
3,2,F9,MCO,SFO,227,19.3,1343,1,2,0,Primavera,MCO-SFO
6,3,B6,LAS,MIA,2144,15.0,2205,0,21,0,Verano,LAS-MIA
9,5,OO,IAH,MIA,740,14.0,1343,0,7,0,Otono,IAH-MIA
2,6,UA,LAS,JFK,1204,-0.0,1565,0,12,1,Invierno,LAS-JFK
5,4,UA,ATL,PHX,1854,3.5,709,0,18,0,Primavera,ATL-PHX
11,1,AA,DEN,BOS,152,9.4,1604,0,1,0,Otono,DEN-BOS
5,7,WN,IAH,ORD,256,-19.6,1748,0,2,1,Primavera,IAH-ORD
5,5,DL,LAS,BOS,1159,7.6,1622,0,11,0,Primavera,LAS-BOS
11,5,UA,CLT,LAS,407,10.1,1225,0,4,0,Otono,CLT-LAS
6,4,B6,SFO,MIA,1840,4.5,1994,0,18,0,Verano,SFO-MIA
12,4,DL,SEA,PHX,728,10.2,1802,0,7,0,Invierno,SEA-PHX
3,4,DL,ATL,LAS,2338,39.7,1613,1,23,0,Primavera,ATL-LAS
7,7,AA,SFO,LAS,41,12.0,578,0,0,1,Verano,SFO-LAS
12,5,F9,LAS,BOS,742,22.6,1317,1,7,0,Invierno,LAS-BOS
1,4,DL,DFW,JFK,1605,10.9,1490,0,16,0,Invierno,DFW-JFK
1,4,UA,CLT,LAS,1237,-4.1,406,0,12,0,Invierno,CLT-LAS
12,3,B6,DFW,CLT,1345,-3.4,1503,0,13,0,Invierno,DFW-CLT
11,5,UA,ORD,BOS,408,-11.5,1042,0,4,0,Otono,ORD-BOS
5,7,UA,PHX,JFK,1602,22.0,1972,1,16,1,Primavera,PHX-JFK
9,7,UA,ORD,CLT,850,31.1,1293,1,8,1,Otono,ORD-CLT
2,3,UA,ORD,DEN,1001,8.0,1678,0,10,0,Invierno,ORD-DEN
10,2,OO,DEN,LAX,1438,16.4,927,1,14,0,Otono,DEN-LAX
1,3,AA,DEN,CLT,1201,27.5,1006,1,12,0,Invierno,DEN-CLT
10,4,OO,SEA,CLT,1227,-11.4,997,0,12,0,Otono,SEA-CLT
7,3,HA,LAS,SEA,959,17.0,653,1,9,0,Verano,LAS-SEA
10,2,B6,MIA,DFW,1750,35.7,598,1,17,0,Otono,MIA-DFW
8,2,AA,CLT,MIA,405,19.9,1946,1,4,0,Verano,CLT-MIA
3,1,UA,ORD,DFW,1654,14.9,1101,0,16,0,Primavera,ORD-DFW
6,6,B6,SFO,IAH,315,13.3,586,0,3,1,Verano,SFO-IAH
2,2,HA,DEN,JFK,149,1.3,566,0,1,0,Invierno,DEN-JFK
2,6,B6,IAH,DFW,111,-11.5,2660,0,1,1,Invierno,IAH-DFW
5,2,B6,MCO,BOS,223,28.1,161,1,2,0,Primavera,MCO-BOS
12,2,NK,LAX,MIA,931,-15.1,281,0,9,0,Invierno,LAX-MIA
7,1,WN,MCO,CLT,1911,5.7,1866,0,19,0,Verano,MCO-CLT
3,7,AA,DFW,LAS,1216,16.8,507,1,12,1,Primavera,DFW-LAS
5,4,WN,PHX,IAH,1612,0.9,1287,0,16,0,Primavera,PHX-IAH
10,2,F9,IAH,SFO,1843,15.9,572,1,18,0,Otono,IAH-SFO
5,3,DL,DEN,SEA,2356,32.7,1447,1,23,0,Primavera,DEN-SEA
8,7,F9,ORD,MCO,1549,18.2,1076,1,15,1,Verano,ORD-MCO
11,5,UA,JFK,DFW,1805,33.6,776,1,18,0,Otono,JFK-DFW
4,4,F9,IAH,DEN,1601,7.1,2408,0,16,0,Primavera,IAH-DEN
8,1,AA,MIA,SFO,2009,27.7,1400,1,20,0,Verano,MIA-SFO
3,2,AS,MIA,SEA,1223,8.8,873,0,12,0,Primavera,MIA-SEA
5,1,HA,MIA,SFO,1916,10.5,1531,0,19,0,Primavera,MIA-SFO
8,7,F9,BOS,PHX,1749,18.0,1514,1,17,1,Verano,BOS-PHX
8,2,DL,BOS,LAS,1558,4.0,2653,0,15,0,Verano,BOS-LAS
2,6,F9,LAS,ATL,1332,-3.5,1105,0,13,1,Invierno,LAS-ATL
12,3,AS,SEA,LAX,409,13.9,2527,0,4,0,Invierno,SEA-LAX
8,3,UA,BOS,LAS,152,0.3,319,0,1,0,Verano,BOS-LAS
8,6,AA,DFW,ATL,526,9.4,1500,0,5,1,Verano,DFW-ATL
11,4,DL,BOS,PHX,627,-0.4,1535,0,6,0,Otono,BOS-PHX
8,4,DL,ATL,SFO,1223,2.9,1250,0,12,0,Verano,ATL-SFO
1,6,WN,IAH,CLT,416,-19.6,1777,0,4,1,Invierno,IAH-CLT
10,3,B6,PHX,JFK,21,-10.1,1054,0,0,0,Otono,PHX-JFK
3,1,WN,MIA,LAX,705,-6.3,411,0,7,0,Primavera,MIA-LAX
10,3,F9,SEA,SFO,209,2.1,2659,0,2,0,Otono,SEA-SFO
6,5,AS,MIA,JFK,1329,24.3,2498,1,13,0,Verano,MIA-JFK
12,1,NK,DEN,CLT,1211,12.0,1566,0,12,0,Invierno,DEN-CLT
1,3,NK,ORD,DEN,1146,55.2,1473,1,11,0,Invierno,ORD-DEN
4,6,AS,MIA,MCO,2238,32.1,1683,1,22,1,Primavera,MIA-MCO
4,3,UA,SFO,ATL,2016,34.4,1584,1,20,0,Primavera,SFO-ATL
7,1,UA,SFO,SEA,1704,9.8,653,0,17,0,Verano,SFO-SEA
6,1,AS,PHX,ORD,2139,10.8,2246,0,21,0,Verano,PHX-ORD
12,3,AA,BOS,MIA,151,32.4,187,1,1,0,Invierno,BOS-MIA
10,3,AS,DEN,MIA,1438,0.0,1034,0,14,0,Otono,DEN-MIA
3,4,UA,CLT,JFK,219,-2.6,2566,0,2,0,Primavera,CLT-JFK
1,5,NK,BOS,CLT,1758,15.5,867,1,17,0,Invierno,BOS-CLT
3,7,WN,MIA,JFK,2109,14.2,2171,0,21,1,Primavera,MIA-JFK
4,7,UA,DFW,SEA,1640,3.2,1087,0,16,1,Primavera,DFW-SEA
12,2,DL,DFW,LAX,827,58.5,526,1,8,0,Invierno,DFW-LAX
3,6,AS,SFO,DFW,733,-6.2,1414,0,7,1,Primavera,SFO-DFW
8,7,WN,JFK,DEN,1816,9.9,1675,0,18,1,Verano,JFK-DEN
9,2,NK,LAS,ORD,1542,18.3,1307,1,15,0,Otono,LAS-ORD
8,6,AS,BOS,MIA,1705,27.9,673,1,17,1,Verano,BOS-MIA
3,6,UA,JFK,LAX,1939,16.5,285,1,19,1,Primavera,JFK-LAX
2,6,B6,DFW,LAX,1745,-0.7,1855,0,17,1,Invierno,DFW-LAX
6,6,AA,PHX,MIA,1000,33.6,1397,1,10,1,Verano,PHX-MIA
2,4,HA,CLT,SEA,2001,15.0,1872,0,20,0,Invierno,CLT-SEA
12,2,F9,MIA,ATL,711,19.2,2417,1,7,0,Invierno,MIA-ATL
3,2,UA,SFO,CLT,311,1.7,2070,0,3,0,Primavera,SFO-CLT
7,6,NK,MCO,LAS,2205,21.1,1888,1,22,1,Verano,MCO-LAS
10,3,UA,BOS,SFO,702,-3.8,1907,0,7,0,Otono,BOS-SFO
7,4,DL,LAX,MIA,516,21.3,382,1,5,0,Verano,LAX-MIA
4,4,AS,JFK,ORD,1440,-8.6,2415,0,14,0,Primavera,JFK-ORD
2,6,UA,MIA,ATL,1511,4.9,437,0,15,1,Invierno,MIA-ATL
11,5,AA,LAX,SFO,1537,38.7,2645,1,15,0,Otono,LAX-SFO
9,6,NK,ORD,ATL,1710,19.5,947,1,17,1,Otono,ORD-ATL
4,1,AA,MCO,SFO,904,18.3,2684,1,9,0,Primavera,MCO-SFO
7,3,AS,LAX,SEA,634,17.6,1461,1,6,0,Verano,LAX-SEA
11,3,WN,ATL,PHX,2302,-6.7,2341,0,23,0,Otono,ATL-PHX
12,7,UA,LAX,CLT,1925,16.2,1585,1,19,1,Invierno,LAX-CLT
4,6,UA,DFW,ATL,1541,4.7,1040,0,15,1,Primavera,DFW-ATL
4,7,WN,SFO,DEN,655,-17.6,2162,0,6,1,Primavera,SFO-DEN
5,7,WN,IAH,LAX,2116,12.0,1580,0,21,1,Primavera,IAH-LAX
10,4,UA,LAX,DEN,2112,19.5,2419,1,21,0,Otono,LAX-DEN
5,4,UA,DEN,ATL,932,2.0,1674,0,9,0,Primavera,DEN-ATL
10,4,AA,LAS,JFK,1907,22.7,417,1,19,0,Otono,LAS-JFK
1,6,UA,IAH,DEN,1206,-2.5,1663,0,12,1,Invierno,IAH-DEN
8,3,B6,ORD,SEA,1150,25.7,1823,1,11,0,Verano,ORD-SEA
5,2,OO,ORD,BOS,1515,18.8,366,1,15,0,Primavera,ORD-BOS
9,2,WN,SEA,SFO,930,-1.5,1180,0,9,0,Otono,SEA-SFO
1,4,AA,MIA,ATL,411,10.4,816,0,4,0,Invierno,MIA-ATL
11,6,AA,SEA,ORD,2250,22.9,1777,1,22,1,Otono,SEA-ORD
12,1,F9,BOS,MCO,2058,29.8,272,1,20,0,Invierno,BOS-MCO
9,4,UA,LAX,IAH,1418,-3.8,1465,0,14,0,Otono,LAX-IAH
5,6,UA,IAH,JFK,1558,5.8,2610,0,15,1,Primavera,IAH-JFK
8,3,UA,ATL,LAX,2031,22.9,1596,1,20,0,Verano,ATL-LAX
6,7,B6,IAH,SEA,1538,33.2,1598,1,15,1,Verano,IAH-SEA
10,2,HA,ATL,ORD,305,-10.3,2620,0,3,0,Otono,ATL-ORD
10,7,NK,ATL,CLT,419,3.5,1099,0,4,1,Otono,ATL-CLT
3,2,WN,BOS,ATL,2012,8.2,2021,0,20,0,Primavera,BOS-ATL
9,4,HA,CLT,DEN,1933,10.8,2351,0,19,0,Otono,CLT-DEN
5,2,NK,MCO,ORD,1735,15.7,390,1,17,0,Primavera,MCO-ORD
9,1,OO,CLT,ORD,1407,4.0,1657,0,14,0,Otono,CLT-ORD
3,2,UA,SEA,ORD,1859,10.3,2644,0,18,0,Primavera,SEA-ORD
10,6,UA,ATL,SEA,105,-14.9,1937,0,1,1,Otono,ATL-SEA
11,7,NK,CLT,PHX,710,30.7,843,1,7,1,Otono,CLT-PHX
9,2,B6,CLT,DFW,1948,22.5,1663,1,19,0,Otono,CLT-DFW
9,7,DL,SFO,DFW,2209,11.3,1912,0,22,1,Otono,SFO-DFW
1,4,F9,ORD,MCO,855,10.5,2126,0,8,0,Invierno,ORD-MCO
9,2,B6,SEA,ATL,1605,4.6,2165,0,16,0,Otono,SEA-ATL
5,3,DL,JFK,PHX,2250,-8.3,2504,0,22,0,Primavera,JFK-PHX
12,4,AA,SEA,LAS,1546,27.3,956,1,15,0,Invierno,SEA-LAS
3,3,DL,ATL,CLT,1929,2.1,1302,0,19,0,Primavera,ATL-CLT
10,1,UA,LAS,DFW,1520,10.7,2688,0,15,0,Otono,LAS-DFW
5,7,OO,PHX,BOS,1850,-6.0,1080,0,18,1,Primavera,PHX-BOS
11,6,WN,DEN,CLT,142,-4.6,2227,0,1,1,Otono,DEN-CLT
12,1,UA,SFO,BOS,1618,22.5,2224,1,16,0,Invierno,SFO-BOS
8,2,UA,LAS,LAX,310,25.5,900,1,3,0,Verano,LAS-LAX
8,3,AA,IAH,JFK,43,45.7,2483,1,0,0,Verano,IAH-JFK
7,7,B6,ORD,SEA,1158,29.0,2540,1,11,1,Verano,ORD-SEA
1,6,AA,LAX,LAS,426,12.4,1181,0,4,1,Invierno,LAX-LAS
1,4,WN,BOS,MIA,1925,24.5,1688,1,19,0,Invierno,BOS-MIA
6,3,DL,LAX,MIA,1020,15.1,1916,1,10,0,Verano,LAX-MIA
8,6,F9,MIA,ATL,1323,12.8,555,0,13,1,Verano,MIA-ATL
11,1,UA,IAH,BOS,737,-21.7,1772,0,7,0,Otono,IAH-BOS
6,6,B6,ORD,DEN,12,21.2,935,1,0,1,Verano,ORD-DEN
3,7,NK,LAS,DFW,1049,39.6,2293,1,10,1,Primavera,LAS-DFW
6,1,DL,IAH,ATL,1943,17.3,1642,1,19,0,Verano,IAH-ATL
5,2,B6,JFK,SEA,1021,-2.1,630,0,10,0,Primavera,JFK-SEA
12,4,UA,DFW,DEN,144,-11.5,1524,0,1,0,Invierno,DFW-DEN
10,2,OO,LAX,LAS,2249,13.7,990,0,22,0,Otono,LAX-LAS
11,1,OO,DEN,LAX,311,23.8,267,1,3,0,Otono,DEN-LAX
3,3,UA,IAH,DEN,31,20.2,2559,1,0,0,Primavera,IAH-DEN
5,2,WN,IAH,DFW,2251,26.3,1858,1,22,0,Primavera,IAH-DFW
11,7,UA,CLT,MCO,2322,24.4,362,1,23,1,Otono,CLT-MCO
10,1,HA,CLT,IAH,418,-1.6,2470,0,4,0,Otono,CLT-IAH
9,7,AA,IAH,LAX,1608,27.0,2060,1,16,1,Otono,IAH-LAX
1,6,UA,LAS,LAX,2044,42.3,1212,1,20,1,Invierno,LAS-LAX
11,2,AA,ATL,MIA,1445,8.8,926,0,14,0,Otono,ATL-MIA
8,2,HA,DEN,SFO,1207,26.2,2630,1,12,0,Verano,DEN-SFO
6,3,UA,JFK,SEA,2115,36.2,354,1,21,0,Verano,JFK-SEA
8,7,WN,BOS,DEN,2030,13.2,1842,0,20,1,Verano,BOS-DEN
2,4,WN,DFW,MCO,547,-2.8,817,0,5,0,Invierno,DFW-MCO
10,2,WN,IAH,ORD,2341,5.3,801,0,23,0,Otono,IAH-ORD
4,2,NK,SEA,DEN,1620,14.9,959,0,16,0,Primavera,SEA-DEN
5,3,B6,CLT,DEN,2314,2.7,1836,0,23,0,Primavera,CLT-DEN
2,2,NK,CLT,JFK,245,3.5,447,0,2,0,Invierno,CLT-JFK
11,4,WN,DFW,IAH,129,6.0,1090,0,1,0,Otono,DFW-IAH
11,7,HA,ORD,IAH,750,-10.0,2693,0,7,1,Otono,ORD-IAH
3,4,UA,MCO,MIA,2221,11.3,1310,0,22,0,Primavera,MCO-MIA
5,5,OO,DEN,MCO,1255,6.0,1506,0,12,0,Primavera,DEN-MCO
3,7,NK,LAX,MIA,2149,17.5,2204,1,21,1,Primavera,LAX-MIA
6,7,UA,SEA,LAS,1140,-6.6,2405,0,11,1,Verano,SEA-LAS
7,3,WN,CLT,JFK,1916,22.4,2547,1,19,0,Verano,CLT-JFK
11,1,DL,LAS,SFO,1027,-22.1,1822,0,10,0,Otono,LAS-SFO
6,3,AA,MIA,ATL,524,26.2,709,1,5,0,Verano,MIA-ATL
8,5,UA,SEA,ORD,2011,26.2,1312,1,20,0,Verano,SEA-ORD
3,3,AA,ORD,JFK,320,5.1,2565,0,3,0,Primavera,ORD-JFK
9,4,NK,CLT,ATL,347,11.7,338,0,3,0,Otono,CLT-ATL
1,4,AS,JFK,SFO,700,-5.2,1706,0,7,0,Invierno,JFK-SFO
6,4,UA,CLT,DEN,724,16.1,915,1,7,0,Verano,CLT-DEN
1,5,WN,LAS,SEA,336,-15.6,1645,0,3,0,Invierno,LAS-SEA
7,3,F9,DEN,IAH,1601,4.9,788,0,16,0,Verano,DEN-IAH
12,5,AA,SEA,SFO,2256,31.4,2660,1,22,0,Invierno,SEA-SFO
6,7,DL,IAH,LAS,238,8.1,1259,0,2,1,Verano,IAH-LAS
12,3,AA,CLT,ATL,713,59.8,2667,1,7,0,Invierno,CLT-ATL
1,4,F9,MCO,SFO,1435,3.6,2557,0,14,0,Invierno,MCO-SFO
5,6,DL,SFO,ATL,2050,21.3,1284,1,20,1,Primavera,SFO-ATL
12,3,B6,SFO,DEN,1753,44.8,853,1,17,0,Invierno,SFO-DEN
5,6,NK,PHX,ORD,629,-2.8,1642,0,6,1,Primavera,PHX-ORD
10,3,AA,SEA,PHX,827,38.6,550,1,8,0,Otono,SEA-PHX
7,1,B6,SFO,CLT,340,27.7,2313,1,3,0,Verano,SFO-CLT
6,1,OO,PHX,DEN,921,30.2,397,1,9,0,Verano,PHX-DEN
12,6,AA,BOS,MCO,855,7.6,2000,0,8,1,Invierno,BOS-MCO
4,3,NK,MCO,JFK,452,10.3,238,0,4,0,Primavera,MCO-JFK
10,4,HA,MIA,SFO,21,5.2,2563,0,0,0,Otono,MIA-SFO
7,7,AS,MCO,ATL,1049,21.3,680,1,10,1,Verano,MCO-ATL
5,2,DL,BOS,LAX,1208,-6.4,808,0,12,0,Primavera,BOS-LAX
3,5,AS,DEN,SEA,1913,72.4,2094,1,19,0,Primavera,DEN-SEA
9,3,AA,DFW,MCO,1235,-2.2,2581,0,12,0,Otono,DFW-MCO
6,5,AA,JFK,ORD,2324,44.7,395,1,23,0,Verano,JFK-ORD
9,3,UA,DEN,MIA,557,-16.0,1590,0,5,0,Otono,DEN-MIA
1,3,UA,IAH,MCO,806,-10.8,2398,0,8,0,Invierno,IAH-MCO
12,5,AS,BOS,CLT,1122,6.9,433,0,11,0,Invierno,BOS-CLT
8,6,AA,ORD,SFO,1639,21.8,1560,1,16,1,Verano,ORD-SFO
6,2,B6,JFK,DFW,1604,18.3,561,1,16,0,Verano,JFK-DFW
12,3,WN,DFW,MCO,2043,34.3,1544,1,20,0,Invierno,DFW-MCO
7,1,UA,SEA,ATL,1143,11.8,2510,0,11,0,Verano,SEA-ATL
3,2,UA,LAX,DFW,145,3.8,1256,0,1,0,Primavera,LAX-DFW
8,7,B6,IAH,DFW,1930,35.3,1900,1,19,1,Verano,IAH-DFW
3,1,UA,ORD,CLT,256,50.5,1195,1,2,0,Primavera,ORD-CLT
12,7,AS,LAS,DEN,937,22.7,2259,1,9,1,Invierno,LAS-DEN
12,1,WN,MIA,ORD,2350,-2.7,1845,0,23,0,Invierno,MIA-ORD
11,7,AS,MCO,MIA,240,-2.9,1907,0,2,1,Otono,MCO-MIA
11,6,WN,PHX,LAX,2242,18.5,1858,1,22,1,Otono,PHX-LAX
2,6,UA,MCO,ORD,252,-6.7,1095,0,2,1,Invierno,MCO-ORD
1,2,AA,BOS,SFO,812,13.7,343,0,8,0,Invierno,BOS-SFO
11,7,F9,PHX,JFK,521,7.6,348,0,5,1,Otono,PHX-JFK
2,2,UA,LAS,IAH,140,-9.4,1328,0,1,0,Invierno,LAS-IAH
4,2,UA,DEN,LAX,1138,21.1,1623,1,11,0,Primavera,DEN-LAX
10,6,AS,IAH,JFK,1627,8.9,1844,0,16,1,Otono,IAH-JFK
7,3,NK,DFW,ORD,45,13.7,692,0,0,0,Verano,DFW-ORD
3,3,AS,SEA,LAX,1225,8.9,1003,0,12,0,Primavera,SEA-LAX
9,7,WN,CLT,JFK,1347,-16.9,523,0,13,1,Otono,CLT-JFK
8,3,UA,SEA,LAX,642,14.9,1666,0,6,0,Verano,SEA-LAX
12,4,UA,ORD,IAH,2049,31.3,2550,1,20,0,Invierno,ORD-IAH
1,7,UA,DFW,JFK,454,1.1,1780,0,4,1,Invierno,DFW-JFK
9,5,NK,MIA,SEA,2238,29.4,1850,1,22,0,Otono,MIA-SEA
10,2,AA,MCO,ATL,1025,27.7,773,1,10,0,Otono,MCO-ATL
3,1,OO,ATL,JFK,203,-3.4,1979,0,2,0,Primavera,ATL-JFK
1,4,B6,BOS,PHX,359,22.7,2102,1,3,0,Invierno,BOS-PHX
7,6,UA,JFK,DEN,1605,5.9,1109,0,16,1,Verano,JFK-DEN
11,4,AS,ORD,JFK,1703,12.4,1247,0,17,0,Otono,ORD-JFK
6,4,F9,IAH,JFK,700,-4.1,1191,0,7,0,Verano,IAH-JFK
11,5,NK,DFW,JFK,618,24.1,2374,1,6,0,Otono,DFW-JFK
12,7,AS,SEA,ATL,909,8.3,2115,0,9,1,Invierno,SEA-ATL
12,2,AA,ATL,IAH,321,23.1,1406,1,3,0,Invierno,ATL-IAH
3,1,HA,ORD,LAS,1337,-0.3,1063,0,13,0,Primavera,ORD-LAS
5,4,UA,IAH,SEA,511,12.4,923,0,5,0,Primavera,IAH-SEA
11,3,AA,PHX,DEN,844,10.9,2603,0,8,0,Otono,PHX-DEN
10,5,B6,SFO,LAX,143,-18.8,1071,0,1,0,Otono,SFO-LAX
6,3,WN,DFW,JFK,154,0.1,2469,0,1,0,Verano,DFW-JFK
5,5,AS,MCO,DFW,1251,-10.2,326,0,12,0,Primavera,MCO-DFW
4,3,HA,BOS,JFK,1139,1.3,2611,0,11,0,Primavera,BOS-JFK
3,4,UA,PHX,CLT,430,7.5,2073,0,4,0,Primavera,PHX-CLT
10,3,UA,PHX,LAS,144,-10.7,455,0,1,0,Otono,PHX-LAS
12,2,DL,SEA,ORD,950,0.8,988,0,9,0,Invierno,SEA-ORD
11,1,OO,DFW,SEA,1512,23.1,408,1,15,0,Otono,DFW-SEA
12,3,AS,ATL,LAS,2037,40.1,2678,1,20,0,Invierno,ATL-LAS
5,4,HA,ATL,LAX,1900,17.9,2365,1,19,0,Primavera,ATL-LAX
5,1,UA,DFW,JFK,2315,12.8,2352,0,23,0,Primavera,DFW-JFK
9,3,DL,LAS,DEN,1809,12.2,925,0,18,0,Otono,LAS-DEN
10,5,B6,MIA,BOS,2224,25.8,1903,1,22,0,Otono,MIA-BOS
7,7,NK,ATL,SFO,1133,34.4,1374,1,11,1,Verano,ATL-SFO
7,6,HA,SFO,SEA,2038,18.5,943,1,20,1,Verano,SFO-SEA
6,3,UA,CLT,LAX,212,21.7,1772,1,2,0,Verano,CLT-LAX
5,7,F9,LAS,DFW,1027,5.1,1660,0,10,1,Primavera,LAS-DFW
1,1,F9,MCO,LAX,1234,14.5,686,0,12,0,Invierno,MCO-LAX
10,1,UA,PHX,LAX,1150,12.7,1182,0,11,0,Otono,PHX-LAX
6,2,B6,DFW,PHX,2215,23.8,2476,1,22,0,Verano,DFW-PHX
6,6,NK,MIA,ORD,1906,28.4,2610,1,19,1,Verano,MIA-ORD
2,1,B6,CLT,MIA,943,-1.1,597,0,9,0,Invierno,CLT-MIA
7,3,WN,MIA,DEN,1707,11.4,1168,0,17,0,Verano,MIA-DEN
8,4,AA,LAX,IAH,109,5.3,1319,0,1,0,Verano,LAX-IAH
8,5,DL,LAS,ATL,1856,32.1,733,1,18,0,Verano,LAS-ATL
9,7,B6,MIA,LAS,1250,-8.0,629,0,12,1,Otono,MIA-LAS
5,5,AA,CLT,SFO,314,11.1,335,0,3,0,Primavera,CLT-SFO
6,5,AS,LAS,LAX,1451,28.4,1006,1,14,0,Verano,LAS-LAX
10,7,AS,SFO,LAS,1448,12.3,2362,0,14,1,Otono,SFO-LAS
4,4,UA,DEN,SFO,14,-3.0,2195,0,0,0,Primavera,DEN-SFO
6,1,AA,DEN,MCO,701,15.0,221,0,7,0,Verano,DEN-MCO
3,7,AA,SFO,MIA,1349,3.8,1151,0,13,1,Primavera,SFO-MIA
2,7,AA,ATL,LAS,122,13.3,2398,0,1,1,Invierno,ATL-LAS
11,3,AA,ORD,SFO,517,24.2,2085,1,5,0,Otono,ORD-SFO
5,1,B6,LAX,CLT,1044,-0.7,1860,0,10,0,Primavera,LAX-CLT
10,6,AS,SFO,PHX,1339,33.4,1842,1,13,1,Otono,SFO-PHX
4,1,B6,DFW,ATL,1235,-12.1,222,0,12,0,Primavera,DFW-ATL
9,7,HA,JFK,PHX,314,-3.7,954,0,3,1,Otono,JFK-PHX
8,2,HA,IAH,LAX,1353,-2.2,2492,0,13,0,Verano,IAH-LAX
12,4,UA,LAX,ORD,1814,5.1,2596,0,18,0,Invierno,LAX-ORD
7,1,DL,IAH,PHX,133,20.0,1387,1,1,0,Verano,IAH-PHX
11,7,DL,CLT,IAH,1727,2.7,889,0,17,1,Otono,CLT-IAH
6,6,AA,JFK,ORD,2121,30.9,1675,1,21,1,Verano,JFK-ORD
3,5,UA,BOS,PHX,1853,6.8,1718,0,18,0,Primavera,BOS-PHX
2,1,NK,PHX,DEN,1246,32.6,1523,1,12,0,Invierno,PHX-DEN
5,4,AS,ATL,LAX,501,3.0,165,0,5,0,Primavera,ATL-LAX
4,5,DL,LAS,LAX,732,32.8,2308,1,7,0,Primavera,LAS-LAX
11,3,HA,JFK,IAH,2011,21.2,1173,1,20,0,Otono,JFK-IAH
3,1,B6,MIA,BOS,1021,16.6,893,1,10,0,Primavera,MIA-BOS
3,2,UA,SFO,MIA,428,31.7,1513,1,4,0,Primavera,SFO-MIA
11,4,UA,IAH,SEA,846,2.3,2698,0,8,0,Otono,IAH-SEA
12,7,UA,JFK,LAX,521,-4.0,2349,0,5,1,Invierno,JFK-LAX
9,7,UA,SEA,MIA,2347,17.1,848,1,23,1,Otono,SEA-MIA
9,4,B6,MCO,CLT,1601,-16.5,2577,0,16,0,Otono,MCO-CLT
11,7,DL,IAH,SEA,1926,-15.9,912,0,19,1,Otono,IAH-SEA
4,1,AS,CLT,ORD,2124,27.1,741,1,21,0,Primavera,CLT-ORD
12,2,DL,SEA,MIA,1557,16.7,1631,1,15,0,Invierno,SEA-MIA
8,2,UA,ORD,SEA,1303,11.2,410,0,13,0,Verano,ORD-SEA
3,4,NK,SEA,MIA,1456,7.2,2631,0,14,0,Primavera,SEA-MIA
2,1,UA,PHX,DFW,2008,3.0,1034,0,20,0,Invierno,PHX-DFW
12,3,HA,SEA,BOS,511,-10.8,1405,0,5,0,Invierno,SEA-BOS
5,4,AS,MCO,SEA,738,-20.6,1888,0,7,0,Primavera,MCO-SEA
5,2,UA,LAS,CLT,228,3.7,860,0,2,0,Primavera,LAS-CLT
5,5,OO,PHX,CLT,1114,-9.0,1030,0,11,0,Primavera,PHX-CLT
1,5,AA,ATL,CLT,519,20.3,667,1,5,0,Invierno,ATL-CLT
7,5,B6,ATL,SFO,1353,-11.4,2559,0,13,0,Verano,ATL-SFO
2,4,UA,DFW,PHX,2244,30.6,803,1,22,0,Invierno,DFW-PHX
